index,product_id,category,sub_category,cost_price,list_price
6705,TEC-PH-10003505,Technology,Phones,440,520
6706,OFF-LA-10002368,Office Supplies,Labels,10,10
6708,FUR-CH-10001891,Furniture,Chairs,200,230
6709,OFF-BI-10002133,Office Supplies,Binders,220,270
6711,FUR-FU-10002298,Furniture,Furnishings,250,270
6712,FUR-FU-10004091,Furniture,Furnishings,50,60
6713,TEC-AC-10004510,Technology,Accessories,30,40
6714,OFF-AR-10002987,Office Supplies,Art,90,100
6715,OFF-FA-10002280,Office Supplies,Fasteners,30,30
6716,OFF-PA-10001934,Office Supplies,Paper,30,30
6717,FUR-FU-10003268,Furniture,Furnishings,150,160
6718,OFF-AP-10004859,Office Supplies,Appliances,20,30
6719,TEC-AC-10000057,Technology,Accessories,130,150
6726,OFF-PA-10003302,Office Supplies,Paper,140,180
6727,FUR-FU-10001889,Furniture,Furnishings,50,50
6729,FUR-CH-10002965,Furniture,Chairs,610,640
6731,OFF-PA-10001977,Office Supplies,Paper,150,180
6732,OFF-AP-10000692,Office Supplies,Appliances,20,30
6734,OFF-AP-10004980,Office Supplies,Appliances,90,110
6736,OFF-ST-10000636,Office Supplies,Storage,140,150
6737,OFF-BI-10000069,Office Supplies,Binders,40,50
6738,OFF-ST-10001837,Office Supplies,Storage,80,100
6739,FUR-CH-10003981,Furniture,Chairs,310,360
6741,FUR-CH-10001146,Furniture,Chairs,110,120
6742,OFF-PA-10002751,Office Supplies,Paper,40,40
6743,TEC-AC-10001606,Technology,Accessories,390,480
6745,TEC-PH-10004389,Technology,Phones,540,630
6748,TEC-PH-10004522,Technology,Phones,110,120
6749,FUR-CH-10003535,Furniture,Chairs,100,120
6751,OFF-PA-10003039,Office Supplies,Paper,60,60
6753,OFF-AP-10002311,Office Supplies,Appliances,230,280
6754,FUR-FU-10002445,Furniture,Furnishings,40,50
6755,FUR-CH-10003606,Furniture,Chairs,410,510
6756,TEC-PH-10002115,Technology,Phones,370,400
6757,OFF-ST-10000934,Office Supplies,Storage,70,80
6758,OFF-AR-10003903,Office Supplies,Art,30,30
6759,OFF-ST-10004123,Office Supplies,Storage,220,270
6760,FUR-CH-10001708,Furniture,Chairs,230,250
6761,OFF-LA-10000240,Office Supplies,Labels,30,30
6763,TEC-MA-10003230,Technology,Machines,1180,1360
6764,FUR-CH-10002602,Furniture,Chairs,280,320
6767,OFF-BI-10002854,Office Supplies,Binders,180,200
6769,OFF-PA-10004359,Office Supplies,Paper,360,420
6770,OFF-BI-10000279,Office Supplies,Binders,10,10
6773,OFF-PA-10000295,Office Supplies,Paper,30,40
6774,OFF-PA-10002615,Office Supplies,Paper,20,20
6775,OFF-ST-10003479,Office Supplies,Storage,80,90
6776,TEC-AC-10002800,Technology,Accessories,370,450
6777,FUR-BO-10003159,Furniture,Bookcases,320,340
6780,OFF-LA-10004093,Office Supplies,Labels,50,60
6782,OFF-SU-10004884,Office Supplies,Supplies,40,40
6783,FUR-TA-10001771,Furniture,Tables,120,140
6784,OFF-ST-10000060,Office Supplies,Storage,240,260
6786,FUR-FU-10003975,Furniture,Furnishings,120,130
6787,OFF-PA-10001712,Office Supplies,Paper,60,70
6788,OFF-AR-10001953,Office Supplies,Art,110,140
6789,OFF-BI-10004967,Office Supplies,Binders,10,10
6790,FUR-FU-10003731,Furniture,Furnishings,10,10
6791,OFF-BI-10001989,Office Supplies,Binders,50,60
6792,OFF-ST-10000344,Office Supplies,Storage,20,20
6793,TEC-PH-10001051,Technology,Phones,200,240
6794,FUR-FU-10001215,Furniture,Furnishings,20,30
6796,OFF-BI-10000315,Office Supplies,Binders,0,0
6797,FUR-FU-10002240,Furniture,Furnishings,10,10
6798,FUR-TA-10002607,Furniture,Tables,30,40
6799,TEC-MA-10003356,Technology,Machines,250,270
6800,TEC-AC-10002217,Technology,Accessories,40,50
6801,TEC-AC-10004353,Technology,Accessories,90,100
6802,FUR-CH-10004754,Furniture,Chairs,40,50
6803,TEC-AC-10002800,Technology,Accessories,90,100
6806,OFF-PA-10000357,Office Supplies,Paper,80,100
6807,FUR-FU-10001085,Furniture,Furnishings,20,20
6809,TEC-MA-10002930,Technology,Machines,10,10
6810,FUR-CH-10002372,Furniture,Chairs,90,110
6811,OFF-BI-10003707,Office Supplies,Binders,20,20
6812,FUR-FU-10001057,Furniture,Furnishings,110,130
6813,TEC-MA-10001681,Technology,Machines,220,240
6816,OFF-BI-10004995,Office Supplies,Binders,2940,3270
6819,FUR-CH-10004698,Furniture,Chairs,100,110
6821,OFF-AP-10003040,Office Supplies,Appliances,150,170
6822,OFF-EN-10001335,Office Supplies,Envelopes,90,100
6823,FUR-TA-10002041,Furniture,Tables,290,360
6825,TEC-CO-10004722,Technology,Copiers,14000,17500
6826,OFF-BI-10004600,Office Supplies,Binders,670,740
6827,OFF-BI-10003712,Office Supplies,Binders,30,30
6829,TEC-PH-10001750,Technology,Phones,180,200
6832,FUR-TA-10003008,Furniture,Tables,130,150
6833,TEC-AC-10004803,Technology,Accessories,30,30
6834,OFF-LA-10003510,Office Supplies,Labels,140,150
6835,FUR-FU-10000087,Furniture,Furnishings,20,20
6837,OFF-AP-10000275,Office Supplies,Appliances,1510,1640
6838,TEC-PH-10003505,Technology,Phones,310,370
6842,OFF-ST-10000419,Office Supplies,Storage,60,70
6843,FUR-CH-10002073,Furniture,Chairs,910,1060
6844,FUR-CH-10000155,Furniture,Chairs,460,480
6845,OFF-PA-10001260,Office Supplies,Paper,20,30
6846,TEC-PH-10001924,Technology,Phones,50,60
6848,FUR-FU-10000409,Furniture,Furnishings,50,60
6849,FUR-BO-10002545,Furniture,Bookcases,1320,1570
6850,OFF-BI-10001460,Office Supplies,Binders,90,110
6851,OFF-ST-10001328,Office Supplies,Storage,50,60
6852,TEC-PH-10003601,Technology,Phones,420,490
6853,OFF-ST-10001522,Office Supplies,Storage,300,370
6854,OFF-PA-10001994,Office Supplies,Paper,30,40
6855,OFF-EN-10001453,Office Supplies,Envelopes,140,180
6856,OFF-PA-10004911,Office Supplies,Paper,30,30
6857,OFF-LA-10001404,Office Supplies,Labels,10,10
6859,TEC-AC-10001383,Technology,Accessories,220,270
6860,OFF-LA-10003190,Office Supplies,Labels,20,20
6861,FUR-CH-10003774,Furniture,Chairs,180,220
6862,OFF-PA-10000520,Office Supplies,Paper,10,10
6863,OFF-BI-10004465,Office Supplies,Binders,10,10
6864,TEC-PH-10003555,Technology,Phones,80,90
6866,TEC-PH-10003187,Technology,Phones,30,30
6867,FUR-TA-10003569,Furniture,Tables,2690,2890
6868,OFF-PA-10003848,Office Supplies,Paper,10,10
6869,OFF-PA-10002606,Office Supplies,Paper,40,50
6871,OFF-PA-10004948,Office Supplies,Paper,0,0
6874,OFF-LA-10004545,Office Supplies,Labels,20,30
6875,FUR-TA-10003238,Furniture,Tables,1550,1650
6876,FUR-FU-10004952,Furniture,Furnishings,110,130
6878,FUR-CH-10001215,Furniture,Chairs,1900,2000
6879,OFF-PA-10004255,Office Supplies,Paper,30,30
6880,FUR-TA-10001705,Furniture,Tables,1760,1910
6881,OFF-ST-10002554,Office Supplies,Storage,120,150
6882,OFF-PA-10002222,Office Supplies,Paper,90,110
6883,FUR-CH-10002320,Furniture,Chairs,2060,2570
6884,TEC-AC-10003499,Technology,Accessories,40,40
6885,TEC-PH-10003580,Technology,Phones,230,260
6887,OFF-BI-10000666,Office Supplies,Binders,60,70
6888,TEC-PH-10001552,Technology,Phones,90,100
6889,OFF-PA-10000673,Office Supplies,Paper,40,50
6890,OFF-AR-10000380,Office Supplies,Art,100,110
6891,OFF-PA-10003848,Office Supplies,Paper,20,30
6893,TEC-PH-10002447,Technology,Phones,340,410
6894,OFF-SU-10004261,Office Supplies,Supplies,30,30
6895,OFF-PA-10003228,Office Supplies,Paper,230,240
6897,FUR-CH-10002880,Furniture,Chairs,500,600
6899,TEC-AC-10002402,Technology,Accessories,450,560
6900,TEC-CO-10001449,Technology,Copiers,1940,2400
6902,OFF-AP-10003278,Office Supplies,Appliances,10,10
6903,OFF-ST-10003994,Office Supplies,Storage,220,240
6904,OFF-ST-10003221,Office Supplies,Storage,10,10
6905,OFF-BI-10002225,Office Supplies,Binders,30,40
6906,TEC-PH-10002584,Technology,Phones,860,1000
6909,FUR-BO-10004709,Furniture,Bookcases,100,120
6910,OFF-ST-10004340,Office Supplies,Storage,150,190
6911,TEC-AC-10001714,Technology,Accessories,140,160
6913,OFF-ST-10000585,Office Supplies,Storage,110,130
6914,OFF-BI-10002824,Office Supplies,Binders,20,20
6915,OFF-PA-10001289,Office Supplies,Paper,110,120
6916,FUR-CH-10001854,Furniture,Chairs,1120,1400
6917,OFF-SU-10003567,Office Supplies,Supplies,30,30
6918,OFF-BI-10001597,Office Supplies,Binders,20,20
6919,OFF-AP-10003287,Office Supplies,Appliances,300,360
6920,OFF-EN-10001532,Office Supplies,Envelopes,20,20
6921,OFF-LA-10003930,Office Supplies,Labels,440,490
6923,OFF-PA-10002659,Office Supplies,Paper,20,20
6924,FUR-BO-10001608,Furniture,Bookcases,550,680
6925,OFF-LA-10000305,Office Supplies,Labels,20,20
6926,OFF-ST-10003638,Office Supplies,Storage,70,90
6927,OFF-LA-10001934,Office Supplies,Labels,20,20
6928,TEC-PH-10003012,Technology,Phones,740,860
6929,OFF-PA-10001019,Office Supplies,Paper,20,20
6930,TEC-PH-10002070,Technology,Phones,10,10
6931,TEC-PH-10002583,Technology,Phones,20,20
6932,FUR-FU-10001057,Furniture,Furnishings,30,30
6933,OFF-AR-10001044,Office Supplies,Art,30,40
6934,TEC-AC-10001767,Technology,Accessories,90,100
6935,FUR-FU-10000277,Furniture,Furnishings,70,80
6936,OFF-PA-10001952,Office Supplies,Paper,40,40
6937,TEC-AC-10004420,Technology,Accessories,410,480
6938,OFF-BI-10001071,Office Supplies,Binders,90,100
6939,OFF-SU-10002503,Office Supplies,Supplies,20,30
6940,OFF-ST-10001490,Office Supplies,Storage,580,710
6941,OFF-PA-10003790,Office Supplies,Paper,60,70
6942,TEC-PH-10004094,Technology,Phones,580,620
6943,OFF-BI-10004876,Office Supplies,Binders,10,10
6944,FUR-BO-10003034,Furniture,Bookcases,450,520
6946,OFF-ST-10002574,Office Supplies,Storage,190,220
6947,FUR-CH-10003535,Furniture,Chairs,110,130
6948,OFF-BI-10001628,Office Supplies,Binders,50,60
6949,FUR-TA-10001676,Furniture,Tables,80,80
6950,TEC-MA-10002790,Technology,Machines,460,480
6952,OFF-BI-10004828,Office Supplies,Binders,40,50
6953,TEC-PH-10000369,Technology,Phones,410,500
6954,OFF-EN-10003862,Office Supplies,Envelopes,20,20
6955,OFF-BI-10003963,Office Supplies,Binders,30,40
6957,OFF-ST-10001328,Office Supplies,Storage,20,20
6958,OFF-PA-10002377,Office Supplies,Paper,120,150
6959,OFF-PA-10003441,Office Supplies,Paper,10,10
6962,OFF-AR-10003338,Office Supplies,Art,20,20
6964,TEC-AC-10000358,Technology,Accessories,70,80
6966,OFF-PA-10001461,Office Supplies,Paper,50,60
6967,TEC-PH-10004165,Technology,Phones,740,820
6968,FUR-FU-10000010,Furniture,Furnishings,20,20
6971,TEC-PH-10002415,Technology,Phones,440,470
6972,OFF-BI-10001460,Office Supplies,Binders,20,20
6973,OFF-AR-10002987,Office Supplies,Art,30,30
6975,FUR-FU-10004306,Furniture,Furnishings,580,620
6976,TEC-PH-10002564,Technology,Phones,60,60
6977,OFF-PA-10003724,Office Supplies,Paper,40,50
6978,OFF-PA-10000483,Office Supplies,Paper,140,150
6980,OFF-PA-10000246,Office Supplies,Paper,30,30
6982,TEC-PH-10002365,Technology,Phones,10,10
6983,OFF-AP-10002457,Office Supplies,Appliances,330,380
6986,OFF-BI-10001116,Office Supplies,Binders,20,30
6987,OFF-AP-10002651,Office Supplies,Appliances,930,1160
6988,OFF-AP-10001634,Office Supplies,Appliances,0,0
6989,OFF-AP-10003266,Office Supplies,Appliances,30,40
6990,TEC-PH-10002890,Technology,Phones,190,230
6991,FUR-FU-10000308,Furniture,Furnishings,160,190
6992,OFF-AR-10000380,Office Supplies,Art,230,270
6993,OFF-AR-10000122,Office Supplies,Art,30,30
6994,OFF-AP-10004868,Office Supplies,Appliances,30,30
6996,OFF-PA-10004475,Office Supplies,Paper,150,180
6998,OFF-AP-10002670,Office Supplies,Appliances,170,210
6999,OFF-SU-10004498,Office Supplies,Supplies,30,30
7000,FUR-CH-10003298,Furniture,Chairs,300,370
7001,FUR-FU-10000723,Furniture,Furnishings,240,290
7004,FUR-CH-10001545,Furniture,Chairs,190,210
7007,FUR-CH-10003379,Furniture,Chairs,540,600
7008,FUR-FU-10000193,Furniture,Furnishings,30,30
7011,OFF-AP-10002118,Office Supplies,Appliances,180,210
7012,FUR-BO-10001519,Furniture,Bookcases,140,150
7013,OFF-AP-10002578,Office Supplies,Appliances,140,150
7014,TEC-AC-10000710,Technology,Accessories,30,30
7015,TEC-PH-10000984,Technology,Phones,480,590
7016,OFF-PA-10000213,Office Supplies,Paper,10,10
7017,OFF-LA-10003720,Office Supplies,Labels,30,30
7018,OFF-PA-10001837,Office Supplies,Paper,20,20
7019,OFF-SU-10004661,Office Supplies,Supplies,10,10
7020,FUR-FU-10003274,Furniture,Furnishings,0,0
7021,TEC-PH-10000149,Technology,Phones,120,140
7022,OFF-PA-10000019,Office Supplies,Paper,30,30
7023,OFF-PA-10001125,Office Supplies,Paper,200,220
7024,TEC-PH-10002538,Technology,Phones,210,230
7025,OFF-BI-10000279,Office Supplies,Binders,40,50
7027,OFF-PA-10003673,Office Supplies,Paper,30,30
7029,TEC-AC-10002305,Technology,Accessories,40,40
7030,OFF-AR-10003373,Office Supplies,Art,80,90
7031,FUR-CH-10003774,Furniture,Chairs,200,250
7032,OFF-BI-10001510,Office Supplies,Binders,50,60
7033,OFF-BI-10004236,Office Supplies,Binders,30,40
7034,FUR-CH-10004675,Furniture,Chairs,490,520
7035,TEC-CO-10004202,Technology,Copiers,460,480
7037,OFF-AR-10003896,Office Supplies,Art,20,20
7038,OFF-ST-10002276,Office Supplies,Storage,140,170
7040,FUR-FU-10000308,Furniture,Furnishings,110,120
7041,TEC-CO-10001943,Technology,Copiers,560,600
7042,FUR-CH-10002647,Furniture,Chairs,190,200
7044,OFF-PA-10002160,Office Supplies,Paper,10,10
7045,FUR-TA-10003748,Furniture,Tables,90,100
7046,TEC-AC-10001908,Technology,Accessories,330,400
7048,OFF-AR-10003179,Office Supplies,Art,10,10
7049,OFF-BI-10004593,Office Supplies,Binders,180,210
7051,OFF-PA-10000241,Office Supplies,Paper,30,30
7052,TEC-AC-10000057,Technology,Accessories,100,120
7053,FUR-CH-10003774,Furniture,Chairs,290,360
7054,OFF-BI-10002824,Office Supplies,Binders,30,40
7055,OFF-BI-10004001,Office Supplies,Binders,100,120
7056,FUR-TA-10004619,Furniture,Tables,740,890
7057,OFF-ST-10000636,Office Supplies,Storage,40,50
7058,OFF-AP-10001469,Office Supplies,Appliances,70,80
7059,OFF-BI-10002897,Office Supplies,Binders,10,10
7061,OFF-EN-10002592,Office Supplies,Envelopes,30,30
7063,OFF-AP-10003971,Office Supplies,Appliances,30,30
7064,OFF-ST-10001496,Office Supplies,Storage,1110,1260
7065,OFF-PA-10004782,Office Supplies,Paper,30,40
7067,OFF-PA-10003591,Office Supplies,Paper,70,80
7070,OFF-AR-10001216,Office Supplies,Art,0,0
7072,OFF-AR-10001953,Office Supplies,Art,160,180
7075,OFF-EN-10001141,Office Supplies,Envelopes,50,50
7077,OFF-AP-10000159,Office Supplies,Appliances,290,310
7079,FUR-TA-10001768,Furniture,Tables,380,470
7080,TEC-AC-10002049,Technology,Accessories,950,1010
7081,OFF-BI-10003166,Office Supplies,Binders,20,20
7083,TEC-PH-10002549,Technology,Phones,1400,1630
7084,OFF-BI-10003476,Office Supplies,Binders,10,10
7085,OFF-SU-10000157,Office Supplies,Supplies,170,190
7088,TEC-PH-10001809,Technology,Phones,100,120
7090,OFF-AP-10001205,Office Supplies,Appliances,140,160
7091,OFF-AR-10004691,Office Supplies,Art,40,40
7092,OFF-PA-10004996,Office Supplies,Paper,50,50
7093,TEC-AC-10001908,Technology,Accessories,390,480
7094,OFF-BI-10000666,Office Supplies,Binders,120,150
7095,OFF-BI-10004318,Office Supplies,Binders,250,280
7097,OFF-PA-10003302,Office Supplies,Paper,280,320
7098,OFF-PA-10003302,Office Supplies,Paper,170,210
7099,OFF-EN-10002621,Office Supplies,Envelopes,20,20
7102,OFF-ST-10003805,Office Supplies,Storage,340,420
7103,FUR-CH-10000785,Furniture,Chairs,710,760
7104,FUR-FU-10004909,Furniture,Furnishings,40,40
7105,TEC-AC-10001553,Technology,Accessories,100,120
7106,TEC-PH-10004774,Technology,Phones,20,30
7108,OFF-ST-10000991,Office Supplies,Storage,400,460
7110,OFF-AR-10004022,Office Supplies,Art,60,70
7113,FUR-TA-10003392,Furniture,Tables,1500,1690
7117,OFF-PA-10001184,Office Supplies,Paper,20,20
7119,OFF-BI-10003091,Office Supplies,Binders,60,70
7120,OFF-PA-10001593,Office Supplies,Paper,30,40
7121,FUR-BO-10002598,Furniture,Bookcases,120,140
7123,OFF-PA-10001815,Office Supplies,Paper,110,140
7124,OFF-PA-10003971,Office Supplies,Paper,20,20
7129,OFF-PA-10003022,Office Supplies,Paper,100,120
7130,FUR-TA-10001039,Furniture,Tables,250,260
7131,TEC-PH-10002624,Technology,Phones,1750,1880
7132,FUR-FU-10001473,Furniture,Furnishings,20,30
7133,TEC-PH-10001819,Technology,Phones,90,90
7134,FUR-CH-10004287,Furniture,Chairs,710,830
7136,OFF-ST-10000918,Office Supplies,Storage,20,20
7137,OFF-BI-10004593,Office Supplies,Binders,50,60
7138,FUR-BO-10001337,Furniture,Bookcases,230,290
7140,FUR-FU-10003623,Furniture,Furnishings,130,140
7141,FUR-FU-10002045,Furniture,Furnishings,100,110
7142,TEC-PH-10002555,Technology,Phones,690,780
7144,FUR-TA-10004086,Furniture,Tables,120,150
7145,OFF-ST-10004946,Office Supplies,Storage,30,40
7146,OFF-PA-10000241,Office Supplies,Paper,80,90
7147,OFF-AP-10004036,Office Supplies,Appliances,50,50
7148,TEC-PH-10001578,Technology,Phones,880,970
7149,FUR-CH-10002647,Furniture,Chairs,130,140
7150,FUR-TA-10003008,Furniture,Tables,150,180
7152,OFF-AP-10004980,Office Supplies,Appliances,40,50
7153,FUR-FU-10000747,Furniture,Furnishings,240,280
7154,OFF-BI-10004492,Office Supplies,Binders,150,160
7155,OFF-LA-10004055,Office Supplies,Labels,0,0
7157,OFF-PA-10001243,Office Supplies,Paper,10,10
7158,TEC-PH-10004447,Technology,Phones,200,220
7160,OFF-PA-10004734,Office Supplies,Paper,20,20
7161,OFF-BI-10000145,Office Supplies,Binders,20,20
7162,OFF-EN-10004773,Office Supplies,Envelopes,200,250
7166,FUR-CH-10000155,Furniture,Chairs,630,720
7167,OFF-ST-10003058,Office Supplies,Storage,210,240
7168,FUR-TA-10004767,Furniture,Tables,150,170
7169,FUR-CH-10002372,Furniture,Chairs,120,150
7171,TEC-AC-10000158,Technology,Accessories,110,140
7172,TEC-CO-10002313,Technology,Copiers,1940,2400
7175,OFF-ST-10000344,Office Supplies,Storage,20,30
7176,OFF-BI-10002897,Office Supplies,Binders,0,0
7178,TEC-PH-10001644,Technology,Phones,80,90
7180,TEC-AC-10003063,Technology,Accessories,30,40
7182,FUR-CH-10004218,Furniture,Chairs,730,910
7185,FUR-CH-10002017,Furniture,Chairs,60,70
7186,FUR-FU-10003247,Furniture,Furnishings,20,20
7187,OFF-AP-10001563,Office Supplies,Appliances,40,40
7188,TEC-PH-10004908,Technology,Phones,180,200
7189,FUR-TA-10003392,Furniture,Tables,620,670
7191,OFF-AR-10003631,Office Supplies,Art,30,30
7192,OFF-ST-10003716,Office Supplies,Storage,1120,1350
7194,FUR-FU-10004848,Furniture,Furnishings,20,20
7196,OFF-LA-10000305,Office Supplies,Labels,10,10
7198,TEC-PH-10004614,Technology,Phones,130,140
7199,TEC-PH-10001944,Technology,Phones,110,120
7200,FUR-TA-10001039,Furniture,Tables,290,330
7201,FUR-FU-10003806,Furniture,Furnishings,650,760
7202,FUR-FU-10002111,Furniture,Furnishings,10,10
7205,TEC-MA-10002930,Technology,Machines,340,370
7209,OFF-PA-10000246,Office Supplies,Paper,20,30
7210,OFF-BI-10001078,Office Supplies,Binders,40,50
7216,OFF-BI-10002026,Office Supplies,Binders,60,60
7217,TEC-AC-10000844,Technology,Accessories,300,340
7218,OFF-BI-10001575,Office Supplies,Binders,40,50
7219,OFF-BI-10004632,Office Supplies,Binders,250,270
7220,TEC-PH-10000193,Technology,Phones,130,140
7221,TEC-AC-10003441,Technology,Accessories,30,40
7222,TEC-PH-10004093,Technology,Phones,100,110
7223,OFF-AP-10002998,Office Supplies,Appliances,130,150
7224,FUR-FU-10000073,Furniture,Furnishings,30,30
7225,OFF-PA-10001125,Office Supplies,Paper,110,120
7226,TEC-AC-10003033,Technology,Accessories,1080,1320
7227,OFF-BI-10002498,Office Supplies,Binders,70,90
7229,OFF-BI-10002353,Office Supplies,Binders,20,30
7230,OFF-AP-10001564,Office Supplies,Appliances,410,470
7232,FUR-FU-10003347,Furniture,Furnishings,90,110
7236,TEC-MA-10000904,Technology,Machines,270,340
7237,FUR-FU-10000771,Furniture,Furnishings,40,40
7238,OFF-EN-10001990,Office Supplies,Envelopes,40,40
7239,FUR-FU-10002445,Furniture,Furnishings,70,70
7240,OFF-BI-10003638,Office Supplies,Binders,80,90
7241,FUR-FU-10004864,Furniture,Furnishings,20,20
7242,FUR-CH-10002024,Furniture,Chairs,3540,4420
7243,OFF-AR-10002445,Office Supplies,Art,40,50
7244,OFF-ST-10001370,Office Supplies,Storage,310,350
7246,FUR-BO-10001972,Furniture,Bookcases,250,300
7247,OFF-ST-10002486,Office Supplies,Storage,30,40
7248,TEC-AC-10001874,Technology,Accessories,100,120
7249,TEC-AC-10003870,Technology,Accessories,810,990
7250,OFF-LA-10002473,Office Supplies,Labels,10,10
7251,OFF-PA-10003790,Office Supplies,Paper,70,70
7252,OFF-AP-10002684,Office Supplies,Appliances,300,360
7253,FUR-FU-10001037,Furniture,Furnishings,40,50
7254,OFF-ST-10000876,Office Supplies,Storage,40,50
7256,OFF-PA-10000994,Office Supplies,Paper,570,630
7258,OFF-PA-10004888,Office Supplies,Paper,40,50
7259,TEC-PH-10000441,Technology,Phones,110,130
7261,TEC-PH-10003988,Technology,Phones,30,30
7262,OFF-EN-10003068,Office Supplies,Envelopes,30,30
7263,OFF-AR-10004260,Office Supplies,Art,150,180
7264,FUR-CH-10001973,Furniture,Chairs,150,160
7265,OFF-BI-10002824,Office Supplies,Binders,10,10
7266,OFF-ST-10004950,Office Supplies,Storage,60,70
7267,OFF-PA-10004039,Office Supplies,Paper,70,90
7268,FUR-FU-10003374,Furniture,Furnishings,290,320
7269,FUR-BO-10001918,Furniture,Bookcases,230,270
7271,OFF-SU-10004498,Office Supplies,Supplies,20,20
7273,TEC-PH-10004908,Technology,Phones,300,340
7274,FUR-FU-10000794,Furniture,Furnishings,50,60
7275,TEC-AC-10004171,Technology,Accessories,700,800
7276,TEC-PH-10002070,Technology,Phones,30,40
7277,TEC-AC-10003095,Technology,Accessories,370,390
7278,TEC-AC-10003832,Technology,Accessories,170,190
7279,OFF-BI-10003527,Office Supplies,Binders,2340,2540
7280,TEC-MA-10001148,Technology,Machines,560,600
7283,FUR-FU-10000723,Furniture,Furnishings,70,70
7284,TEC-AC-10003614,Technology,Accessories,50,50
7285,TEC-AC-10004877,Technology,Accessories,10,10
7287,TEC-MA-10002210,Technology,Machines,510,560
7289,OFF-BI-10004781,Office Supplies,Binders,50,50
7290,OFF-LA-10004689,Office Supplies,Labels,30,30
7291,TEC-MA-10001856,Technology,Machines,590,650
7292,FUR-FU-10000719,Furniture,Furnishings,50,60
7294,OFF-AR-10001725,Office Supplies,Art,40,40
7295,OFF-FA-10000840,Office Supplies,Fasteners,10,10
7296,OFF-ST-10000943,Office Supplies,Storage,80,80
7297,FUR-TA-10002533,Furniture,Tables,230,290
7299,FUR-BO-10003546,Furniture,Bookcases,370,420
7300,OFF-BI-10004728,Office Supplies,Binders,0,0
7301,OFF-ST-10000025,Office Supplies,Storage,340,380
7304,FUR-TA-10001889,Furniture,Tables,720,890
7306,FUR-CH-10004875,Furniture,Chairs,90,110
7309,OFF-BI-10004632,Office Supplies,Binders,50,60
7312,OFF-AR-10001761,Office Supplies,Art,40,40
7313,TEC-PH-10001817,Technology,Phones,270,290
7315,FUR-TA-10001539,Furniture,Tables,110,140
7318,TEC-PH-10002310,Technology,Phones,830,980
7322,FUR-FU-10001934,Furniture,Furnishings,40,40
7324,OFF-AP-10004540,Office Supplies,Appliances,330,400
7325,OFF-BI-10001543,Office Supplies,Binders,30,30
7326,FUR-FU-10004597,Furniture,Furnishings,100,110
7327,TEC-MA-10001148,Technology,Machines,1110,1280
7328,OFF-ST-10000078,Office Supplies,Storage,1540,1860
7330,TEC-PH-10001433,Technology,Phones,50,60
7332,FUR-FU-10001290,Furniture,Furnishings,60,70
7333,FUR-FU-10000087,Furniture,Furnishings,40,50
7334,TEC-AC-10002049,Technology,Accessories,790,840
7335,FUR-BO-10002613,Furniture,Bookcases,400,450
7337,FUR-CH-10004875,Furniture,Chairs,170,190
7339,FUR-CH-10000553,Furniture,Chairs,60,70
7340,OFF-LA-10002762,Office Supplies,Labels,140,160
7341,FUR-FU-10000719,Furniture,Furnishings,20,30
7343,FUR-TA-10004289,Furniture,Tables,580,720
7344,TEC-PH-10003555,Technology,Phones,60,70
7345,OFF-AR-10001958,Office Supplies,Art,10,10
7346,FUR-CH-10000225,Furniture,Chairs,50,60
7347,OFF-AP-10002534,Office Supplies,Appliances,150,180
7348,OFF-BI-10000301,Office Supplies,Binders,40,40
7350,TEC-AC-10001772,Technology,Accessories,90,110
7351,TEC-PH-10003505,Technology,Phones,410,450
7353,OFF-PA-10001593,Office Supplies,Paper,30,30
7354,OFF-BI-10004139,Office Supplies,Binders,100,120
7356,FUR-FU-10001488,Furniture,Furnishings,140,170
7357,TEC-PH-10002170,Technology,Phones,210,250
7358,FUR-TA-10004575,Furniture,Tables,460,520
7360,FUR-CH-10000225,Furniture,Chairs,160,190
7361,OFF-BI-10003707,Office Supplies,Binders,40,40
7362,TEC-PH-10004539,Technology,Phones,280,340
7363,OFF-FA-10004076,Office Supplies,Fasteners,10,10
7366,FUR-CH-10002647,Furniture,Chairs,310,350
7367,OFF-BI-10004654,Office Supplies,Binders,20,20
7368,OFF-LA-10001175,Office Supplies,Labels,0,0
7369,TEC-PH-10001336,Technology,Phones,240,260
7370,OFF-ST-10000760,Office Supplies,Storage,130,150
7371,OFF-ST-10002301,Office Supplies,Storage,50,60
7372,OFF-SU-10004884,Office Supplies,Supplies,90,110
7374,OFF-BI-10000069,Office Supplies,Binders,30,40
7376,OFF-ST-10001321,Office Supplies,Storage,70,90
7378,OFF-ST-10000419,Office Supplies,Storage,30,40
7380,TEC-PH-10001644,Technology,Phones,130,150
7383,OFF-AP-10001394,Office Supplies,Appliances,340,380
7385,OFF-ST-10004340,Office Supplies,Storage,300,370
7386,FUR-FU-10003664,Furniture,Furnishings,1190,1340
7387,TEC-PH-10004897,Technology,Phones,30,30
7388,FUR-CH-10000454,Furniture,Chairs,350,390
7389,FUR-FU-10004017,Furniture,Furnishings,90,100
7390,OFF-PA-10000241,Office Supplies,Paper,60,70
7392,OFF-AR-10001615,Office Supplies,Art,60,60
7394,FUR-TA-10002958,Furniture,Tables,280,310
7395,FUR-CH-10003746,Furniture,Chairs,740,870
7396,OFF-AP-10003217,Office Supplies,Appliances,720,800
7397,OFF-PA-10001526,Office Supplies,Paper,30,40
