order_id,order_date,ship_mode,segment,country,city,state,postal_code,region,category,sub_category,product_id,cost_price,list_price,quantity,discount_percent,final_customer_price,profit
8052,28-11-2022,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Appliances,OFF-AP-10001492,30,40,6,2,235.2,55.19999999999999
8053,21-08-2022,Second Class,Corporate,United States,New York City,New York,10009,East,Office Supplies,Art,OFF-AR-10004999,20,20,3,3,58.199999999999996,-1.8000000000000043
8054,04-09-2023,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Binders,OFF-BI-10004094,0,0,1,5,0.0,0.0
8055,18-02-2022,Standard Class,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Storage,OFF-ST-10001490,720,890,5,3,4316.5,716.5
8056,12-04-2023,Standard Class,Consumer,United States,Los Angeles,California,90049,West,Furniture,Bookcases,FUR-BO-10004695,290,310,2,2,607.6,27.600000000000023
8057,12-10-2022,Standard Class,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Storage,OFF-ST-10000736,600,730,9,5,6241.5,841.5
8058,04-07-2023,Standard Class,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Binders,OFF-BI-10001617,30,40,5,4,192.0,42.0
8059,30-05-2023,Standard Class,Consumer,United States,Los Angeles,California,90049,West,Technology,Phones,TEC-PH-10003589,30,40,3,2,117.6,27.599999999999994
8060,16-06-2023,Standard Class,Consumer,United States,Los Angeles,California,90049,West,Furniture,Furnishings,FUR-FU-10003981,0,0,2,4,0.0,0.0
8061,01-01-2022,Standard Class,Corporate,United States,Long Beach,New York,11561,East,Office Supplies,Paper,OFF-PA-10001970,60,60,5,2,294.0,-6.0
8062,24-11-2022,Standard Class,Corporate,United States,Long Beach,New York,11561,East,Office Supplies,Binders,OFF-BI-10002437,20,20,2,4,38.4,-1.6000000000000014
8063,01-02-2023,First Class,Consumer,United States,Rochester,New York,14609,East,Technology,Phones,TEC-PH-10000586,230,260,4,5,988.0,68.0
8064,06-03-2022,First Class,Consumer,United States,Rochester,New York,14609,East,Technology,Phones,TEC-PH-10003811,330,360,3,5,1026.0,36.0
8065,02-11-2022,First Class,Consumer,United States,Rochester,New York,14609,East,Office Supplies,Paper,OFF-PA-10004983,10,10,2,2,19.6,-0.3999999999999986
8066,27-10-2023,First Class,Consumer,United States,Rochester,New York,14609,East,Office Supplies,Storage,OFF-ST-10003479,110,120,3,3,349.2,19.19999999999999
8067,09-01-2022,First Class,Consumer,United States,Rochester,New York,14609,East,Office Supplies,Binders,OFF-BI-10004318,260,280,2,2,548.8,28.799999999999955
8068,24-10-2022,Standard Class,Corporate,United States,San Francisco,California,94109,West,Technology,Accessories,TEC-AC-10002567,200,240,3,5,684.0,84.0
8069,20-02-2023,Standard Class,Corporate,United States,San Francisco,California,94109,West,Furniture,Furnishings,FUR-FU-10001731,20,20,6,4,115.19999999999999,-4.800000000000011
8070,31-01-2022,Standard Class,Consumer,United States,Huntsville,Texas,77340,Central,Office Supplies,Storage,OFF-ST-10002743,420,450,5,3,2182.5,82.5
8071,23-09-2023,Standard Class,Consumer,United States,Huntsville,Texas,77340,Central,Furniture,Furnishings,FUR-FU-10002116,130,140,5,5,665.0,15.0
8072,21-03-2022,Standard Class,Consumer,United States,Huntsville,Texas,77340,Central,Furniture,Chairs,FUR-CH-10003199,280,310,4,4,1190.3999999999999,70.39999999999986
8073,09-06-2023,Standard Class,Consumer,United States,Huntsville,Texas,77340,Central,Office Supplies,Art,OFF-AR-10003158,10,10,4,5,38.0,-2.0
8074,12-12-2023,Standard Class,Consumer,United States,Huntsville,Texas,77340,Central,Office Supplies,Binders,OFF-BI-10000301,10,10,5,2,49.0,-1.0
8075,17-08-2022,Standard Class,Consumer,United States,Huntsville,Texas,77340,Central,Office Supplies,Binders,OFF-BI-10000343,10,10,14,2,137.2,-2.8000000000000114
8076,03-06-2022,Standard Class,Consumer,United States,Huntsville,Texas,77340,Central,Office Supplies,Appliances,OFF-AP-10004708,20,20,2,5,38.0,-2.0
8077,17-02-2023,Standard Class,Corporate,United States,East Point,Georgia,30344,South,Furniture,Furnishings,FUR-FU-10000794,30,30,3,4,86.39999999999999,-3.6000000000000085
8078,19-11-2022,Standard Class,Corporate,United States,East Point,Georgia,30344,South,Office Supplies,Binders,OFF-BI-10004519,140,170,1,3,164.9,24.900000000000006
8079,12-12-2022,Standard Class,Corporate,United States,East Point,Georgia,30344,South,Technology,Accessories,TEC-AC-10001590,70,80,3,2,235.2,25.19999999999999
8080,16-09-2022,Standard Class,Home Office,United States,New York City,New York,10009,East,Office Supplies,Binders,OFF-BI-10001524,120,130,8,5,988.0,28.0
8081,22-08-2023,Standard Class,Corporate,United States,Springfield,Oregon,97477,West,Office Supplies,Labels,OFF-LA-10001474,130,150,6,3,873.0,93.0
8082,26-11-2022,Standard Class,Corporate,United States,Springfield,Oregon,97477,West,Office Supplies,Paper,OFF-PA-10001497,110,130,3,2,382.2,52.19999999999999
8083,29-01-2023,Standard Class,Corporate,United States,Springfield,Oregon,97477,West,Office Supplies,Appliances,OFF-AP-10003287,170,200,5,4,960.0,110.0
8084,31-05-2023,Standard Class,Corporate,United States,Springfield,Oregon,97477,West,Office Supplies,Binders,OFF-BI-10002982,10,10,7,5,66.5,-3.5
8085,19-09-2023,Standard Class,Corporate,United States,Springfield,Oregon,97477,West,Office Supplies,Storage,OFF-ST-10001809,660,720,10,2,7056.0,456.0
8086,07-01-2023,Standard Class,Home Office,United States,Arlington,Virginia,22204,South,Furniture,Furnishings,FUR-FU-10000246,50,60,5,5,285.0,35.0
8087,10-04-2022,Standard Class,Consumer,United States,Wilmington,North Carolina,28403,South,Office Supplies,Appliances,OFF-AP-10000252,20,30,3,3,87.3,27.299999999999997
8088,30-07-2023,Second Class,Corporate,United States,Yuma,Arizona,85364,West,Office Supplies,Art,OFF-AR-10002375,10,10,4,3,38.8,-1.2000000000000028
8089,26-02-2023,Standard Class,Consumer,United States,San Bernardino,California,92404,West,Office Supplies,Binders,OFF-BI-10003719,40,40,2,4,76.8,-3.200000000000003
8090,09-07-2022,First Class,Corporate,United States,Baltimore,Maryland,21215,East,Office Supplies,Appliances,OFF-AP-10001492,60,80,9,2,705.6,165.60000000000002
8091,12-06-2022,Standard Class,Home Office,United States,Seattle,Washington,98103,West,Office Supplies,Storage,OFF-ST-10000532,230,270,7,2,1852.2,242.20000000000005
8092,22-06-2023,Standard Class,Consumer,United States,San Francisco,California,94110,West,Office Supplies,Labels,OFF-LA-10001613,10,10,2,3,19.4,-0.6000000000000014
8093,02-03-2023,Second Class,Home Office,United States,New York City,New York,10035,East,Office Supplies,Art,OFF-AR-10002818,100,110,5,2,539.0,39.0
8094,01-07-2023,Second Class,Consumer,United States,Seattle,Washington,98115,West,Furniture,Furnishings,FUR-FU-10001940,20,20,3,2,58.8,-1.2000000000000028
8095,13-03-2022,Second Class,Consumer,United States,Seattle,Washington,98115,West,Office Supplies,Paper,OFF-PA-10003883,20,30,4,5,114.0,34.0
8096,12-03-2022,Second Class,Consumer,United States,Seattle,Washington,98115,West,Office Supplies,Paper,OFF-PA-10002787,10,10,2,5,19.0,-1.0
8097,19-06-2022,Second Class,Consumer,United States,Seattle,Washington,98115,West,Technology,Accessories,TEC-AC-10000991,180,230,5,3,1115.5,215.5
8098,17-10-2023,Standard Class,Consumer,United States,Albuquerque,New Mexico,87105,West,Office Supplies,Storage,OFF-ST-10003058,110,120,5,3,582.0,32.0
8099,28-11-2022,Standard Class,Consumer,United States,Albuquerque,New Mexico,87105,West,Office Supplies,Paper,OFF-PA-10004239,0,0,1,2,0.0,0.0
8100,22-11-2022,First Class,Home Office,United States,Los Angeles,California,90045,West,Technology,Accessories,TEC-AC-10003038,30,30,3,2,88.2,-1.7999999999999972
8101,21-01-2023,First Class,Home Office,United States,Los Angeles,California,90045,West,Technology,Machines,TEC-MA-10000984,3190,3360,3,2,9878.4,308.39999999999964
8102,11-08-2023,Standard Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Labels,OFF-LA-10004484,10,10,2,5,19.0,-1.0
8103,20-12-2023,Standard Class,Consumer,United States,Los Angeles,California,90045,West,Technology,Machines,TEC-MA-10004002,2790,2970,7,5,19750.5,220.5
8104,22-06-2023,Standard Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Storage,OFF-ST-10002406,100,100,7,2,686.0,-14.0
8105,16-11-2023,Standard Class,Consumer,United States,Los Angeles,California,90045,West,Technology,Phones,TEC-PH-10003645,690,780,6,4,4492.8,352.8000000000002
8106,27-06-2022,First Class,Home Office,United States,Houston,Texas,77041,Central,Furniture,Bookcases,FUR-BO-10001601,80,90,1,4,86.39999999999999,6.3999999999999915
8107,11-04-2023,First Class,Home Office,United States,Houston,Texas,77041,Central,Office Supplies,Art,OFF-AR-10000937,170,180,6,2,1058.4,38.40000000000009
8108,26-10-2023,First Class,Home Office,United States,Houston,Texas,77041,Central,Technology,Phones,TEC-PH-10000038,360,440,4,5,1672.0,232.0
8109,10-05-2023,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Furniture,Chairs,FUR-CH-10003396,200,220,4,4,844.8,44.799999999999955
8110,30-08-2023,Standard Class,Consumer,United States,Chicago,Illinois,60623,Central,Office Supplies,Envelopes,OFF-EN-10002592,50,60,6,2,352.8,52.80000000000001
8111,01-09-2022,Standard Class,Consumer,United States,Chicago,Illinois,60623,Central,Furniture,Chairs,FUR-CH-10000422,110,130,2,5,247.0,27.0
8112,19-07-2022,Second Class,Consumer,United States,San Angelo,Texas,76903,Central,Furniture,Chairs,FUR-CH-10002647,210,250,5,3,1212.5,162.5
8113,05-12-2023,Second Class,Consumer,United States,San Angelo,Texas,76903,Central,Office Supplies,Appliances,OFF-AP-10004859,10,10,4,3,38.8,-1.2000000000000028
8114,25-07-2023,Second Class,Consumer,United States,San Angelo,Texas,76903,Central,Furniture,Chairs,FUR-CH-10004477,70,90,2,2,176.4,36.400000000000006
8115,23-01-2022,Second Class,Corporate,United States,Pasadena,Texas,77506,Central,Office Supplies,Art,OFF-AR-10004817,20,20,5,5,95.0,-5.0
8116,29-03-2022,Standard Class,Corporate,United States,Los Angeles,California,90049,West,Furniture,Furnishings,FUR-FU-10003374,140,150,3,5,427.5,7.5
8117,18-09-2022,Same Day,Corporate,United States,Garden City,Kansas,67846,Central,Office Supplies,Storage,OFF-ST-10003123,30,30,1,3,29.099999999999998,-0.9000000000000021
8118,23-11-2023,Standard Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Paper,OFF-PA-10000675,170,200,5,5,950.0,100.0
8119,02-02-2023,Standard Class,Consumer,United States,Chicago,Illinois,60653,Central,Furniture,Chairs,FUR-CH-10004997,440,530,4,5,2014.0,254.0
8120,08-03-2022,Standard Class,Consumer,United States,San Francisco,California,94110,West,Furniture,Furnishings,FUR-FU-10001934,30,40,2,5,76.0,16.0
8121,25-09-2022,Standard Class,Consumer,United States,San Francisco,California,94110,West,Furniture,Chairs,FUR-CH-10004997,430,450,3,3,1309.5,19.5
8122,18-04-2023,Standard Class,Consumer,United States,San Francisco,California,94110,West,Office Supplies,Binders,OFF-BI-10001890,30,30,11,4,316.8,-13.199999999999989
8123,03-10-2022,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Envelopes,OFF-EN-10002500,30,30,3,5,85.5,-4.5
8124,01-12-2022,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Technology,Copiers,TEC-CO-10001766,980,1080,4,5,4104.0,184.0
8125,19-09-2023,Standard Class,Consumer,United States,Modesto,California,95351,West,Furniture,Chairs,FUR-CH-10004860,130,160,2,2,313.6,53.60000000000002
8126,23-06-2022,Standard Class,Consumer,United States,Houston,Texas,77070,Central,Office Supplies,Binders,OFF-BI-10002049,0,0,3,3,0.0,0.0
8127,17-02-2022,Standard Class,Consumer,United States,Houston,Texas,77070,Central,Technology,Accessories,TEC-AC-10003499,20,20,2,5,38.0,-2.0
8128,09-01-2023,Standard Class,Consumer,United States,Houston,Texas,77070,Central,Office Supplies,Storage,OFF-ST-10003470,550,670,3,5,1909.5,259.5
8129,14-08-2022,Standard Class,Consumer,United States,Chicago,Illinois,60610,Central,Furniture,Furnishings,FUR-FU-10000222,50,60,5,4,288.0,38.0
8130,10-10-2022,First Class,Corporate,United States,Riverside,California,92503,West,Technology,Accessories,TEC-AC-10000023,40,40,2,2,78.4,-1.5999999999999943
8131,27-04-2022,First Class,Corporate,United States,Riverside,California,92503,West,Office Supplies,Paper,OFF-PA-10003971,10,10,2,3,19.4,-0.6000000000000014
8132,13-05-2023,First Class,Corporate,United States,Riverside,California,92503,West,Office Supplies,Art,OFF-AR-10003481,10,10,4,3,38.8,-1.2000000000000028
8133,22-08-2023,First Class,Corporate,United States,Riverside,California,92503,West,Office Supplies,Storage,OFF-ST-10001490,450,540,3,4,1555.2,205.20000000000005
8134,29-11-2022,Standard Class,Corporate,United States,Dallas,Texas,75081,Central,Furniture,Furnishings,FUR-FU-10003708,60,70,3,4,201.6,21.599999999999994
8135,15-11-2022,Standard Class,Consumer,United States,Los Angeles,California,90008,West,Office Supplies,Paper,OFF-PA-10001970,30,40,3,3,116.39999999999999,26.39999999999999
8136,22-04-2022,Standard Class,Consumer,United States,Los Angeles,California,90008,West,Office Supplies,Labels,OFF-LA-10002762,70,90,7,3,611.1,121.10000000000002
8137,09-01-2023,Standard Class,Corporate,United States,Lakeland,Florida,33801,South,Furniture,Tables,FUR-TA-10002533,480,560,7,4,3763.2,403.1999999999998
8138,24-05-2023,Standard Class,Home Office,United States,New York City,New York,10035,East,Furniture,Furnishings,FUR-FU-10004091,60,60,9,3,523.8,-16.200000000000045
8139,07-10-2023,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Art,OFF-AR-10001545,10,10,8,5,76.0,-4.0
8140,26-10-2022,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Storage,OFF-ST-10001476,230,280,10,2,2744.0,444.0
8141,10-12-2023,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Paper,OFF-PA-10004971,20,20,4,5,76.0,-4.0
8142,07-05-2023,Standard Class,Consumer,United States,San Diego,California,92037,West,Office Supplies,Labels,OFF-LA-10003223,10,10,3,5,28.5,-1.5
8143,06-08-2022,Standard Class,Consumer,United States,San Diego,California,92037,West,Office Supplies,Storage,OFF-ST-10004340,160,190,3,5,541.5,61.5
8144,18-03-2023,Standard Class,Consumer,United States,San Diego,California,92037,West,Furniture,Tables,FUR-TA-10001095,480,560,4,5,2128.0,208.0
8145,28-12-2023,Standard Class,Consumer,United States,San Diego,California,92037,West,Technology,Phones,TEC-PH-10001448,150,160,4,2,627.2,27.200000000000045
8146,20-03-2023,Standard Class,Consumer,United States,Lawton,Oklahoma,73505,Central,Office Supplies,Appliances,OFF-AP-10001005,390,470,6,4,2707.2,367.1999999999998
8147,29-12-2023,Standard Class,Consumer,United States,Lawton,Oklahoma,73505,Central,Office Supplies,Art,OFF-AR-10003469,0,0,2,2,0.0,0.0
8148,08-06-2023,Standard Class,Consumer,United States,Salem,Virginia,24153,South,Office Supplies,Paper,OFF-PA-10000249,40,50,4,2,196.0,36.0
8149,10-09-2022,Standard Class,Home Office,United States,Santa Ana,California,92704,West,Office Supplies,Labels,OFF-LA-10001613,20,20,7,4,134.4,-5.599999999999994
8150,28-10-2022,First Class,Corporate,United States,Rapid City,South Dakota,57701,Central,Office Supplies,Binders,OFF-BI-10001758,10,10,2,5,19.0,-1.0
8151,22-11-2023,First Class,Corporate,United States,Rapid City,South Dakota,57701,Central,Furniture,Bookcases,FUR-BO-10004409,130,140,2,2,274.4,14.399999999999977
8152,09-04-2022,First Class,Consumer,United States,Seattle,Washington,98115,West,Office Supplies,Storage,OFF-ST-10001558,30,30,2,3,58.199999999999996,-1.8000000000000043
8153,24-07-2023,First Class,Consumer,United States,Seattle,Washington,98115,West,Office Supplies,Paper,OFF-PA-10002986,20,20,3,2,58.8,-1.2000000000000028
8154,25-10-2022,First Class,Consumer,United States,Seattle,Washington,98115,West,Technology,Copiers,TEC-CO-10004722,13020,14000,4,4,53760.0,1680.0
8155,23-06-2022,Standard Class,Consumer,United States,Middletown,Connecticut,6457,East,Technology,Accessories,TEC-AC-10002842,220,240,2,2,470.4,30.399999999999977
8156,13-07-2022,Standard Class,Consumer,United States,Middletown,Connecticut,6457,East,Office Supplies,Paper,OFF-PA-10001125,60,60,2,3,116.39999999999999,-3.6000000000000085
8157,16-12-2023,Standard Class,Consumer,United States,Baltimore,Maryland,21215,East,Furniture,Tables,FUR-TA-10002622,220,240,2,4,460.79999999999995,20.799999999999955
8158,23-08-2023,Standard Class,Consumer,United States,San Diego,California,92105,West,Technology,Accessories,TEC-AC-10002842,500,600,5,3,2910.0,410.0
8159,21-10-2022,Standard Class,Corporate,United States,Odessa,Texas,79762,Central,Office Supplies,Paper,OFF-PA-10004285,20,20,3,3,58.199999999999996,-1.8000000000000043
8160,20-04-2022,Standard Class,Home Office,United States,Milford,Connecticut,6460,East,Technology,Accessories,TEC-AC-10004469,160,200,5,2,980.0,180.0
8161,24-03-2023,Standard Class,Consumer,United States,Belleville,New Jersey,7109,East,Furniture,Chairs,FUR-CH-10001545,220,230,2,4,441.59999999999997,1.599999999999966
8162,08-11-2023,Second Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Appliances,OFF-AP-10002578,240,290,6,3,1687.8,247.79999999999995
8163,12-04-2022,Second Class,Consumer,United States,New York City,New York,10035,East,Technology,Phones,TEC-PH-10003012,290,310,2,5,589.0,9.0
8164,04-08-2023,Standard Class,Consumer,United States,San Diego,California,92105,West,Furniture,Furnishings,FUR-FU-10004909,90,100,6,4,576.0,36.0
8165,31-01-2022,Standard Class,Consumer,United States,San Diego,California,92105,West,Office Supplies,Binders,OFF-BI-10001524,100,120,7,5,798.0,98.0
8166,28-06-2023,Standard Class,Consumer,United States,San Diego,California,92105,West,Office Supplies,Binders,OFF-BI-10003355,10,10,3,2,29.4,-0.6000000000000014
8167,04-02-2023,Standard Class,Consumer,United States,San Diego,California,92105,West,Furniture,Bookcases,FUR-BO-10004357,460,510,3,2,1499.3999999999999,119.39999999999986
8168,16-05-2023,Standard Class,Corporate,United States,San Francisco,California,94122,West,Furniture,Tables,FUR-TA-10002774,800,860,7,4,5779.2,179.19999999999982
8169,05-02-2023,Standard Class,Home Office,United States,Seattle,Washington,98105,West,Furniture,Tables,FUR-TA-10004575,1670,2040,7,2,13994.4,2304.3999999999996
8170,07-05-2022,Standard Class,Home Office,United States,Seattle,Washington,98105,West,Furniture,Chairs,FUR-CH-10003312,400,450,2,2,882.0,82.0
8171,28-03-2022,Standard Class,Home Office,United States,Seattle,Washington,98105,West,Technology,Accessories,TEC-AC-10001465,90,110,3,2,323.4,53.39999999999998
8172,10-07-2023,Standard Class,Consumer,United States,Jackson,Mississippi,39212,South,Office Supplies,Art,OFF-AR-10002240,240,260,7,4,1747.2,67.20000000000005
8173,13-11-2023,Standard Class,Home Office,United States,Los Angeles,California,90049,West,Office Supplies,Labels,OFF-LA-10004559,0,0,1,4,0.0,0.0
8174,21-01-2023,Standard Class,Home Office,United States,Los Angeles,California,90049,West,Office Supplies,Binders,OFF-BI-10003291,30,40,6,5,228.0,48.0
8175,02-06-2022,Standard Class,Home Office,United States,Los Angeles,California,90049,West,Office Supplies,Storage,OFF-ST-10001505,20,20,4,2,78.4,-1.5999999999999943
8176,26-03-2022,Standard Class,Corporate,United States,Chicago,Illinois,60623,Central,Office Supplies,Paper,OFF-PA-10003892,130,160,4,5,608.0,88.0
8177,21-12-2022,First Class,Home Office,United States,New York City,New York,10035,East,Office Supplies,Storage,OFF-ST-10002370,110,130,6,4,748.8,88.79999999999995
8178,20-07-2022,First Class,Consumer,United States,Los Angeles,California,90008,West,Technology,Accessories,TEC-AC-10000474,400,470,5,4,2256.0,256.0
8179,31-10-2022,Standard Class,Consumer,United States,Des Moines,Washington,98198,West,Technology,Copiers,TEC-CO-10002095,870,1000,2,3,1940.0,200.0
8180,06-02-2023,Standard Class,Consumer,United States,Springfield,Oregon,97477,West,Furniture,Tables,FUR-TA-10003469,260,280,4,5,1064.0,24.0
8181,14-01-2022,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Furniture,Tables,FUR-TA-10002958,1150,1250,8,4,9600.0,400.0
8182,06-08-2022,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Technology,Phones,TEC-PH-10002923,100,110,5,2,539.0,39.0
8183,24-07-2023,Standard Class,Corporate,United States,Chicago,Illinois,60653,Central,Furniture,Furnishings,FUR-FU-10004973,20,20,3,4,57.599999999999994,-2.4000000000000057
8184,29-06-2022,Standard Class,Corporate,United States,Chicago,Illinois,60653,Central,Furniture,Furnishings,FUR-FU-10001918,0,0,1,4,0.0,0.0
8185,17-08-2023,Standard Class,Corporate,United States,Chicago,Illinois,60623,Central,Office Supplies,Paper,OFF-PA-10003641,50,60,3,4,172.79999999999998,22.799999999999983
8186,04-11-2022,Second Class,Consumer,United States,Chicago,Illinois,60623,Central,Office Supplies,Envelopes,OFF-EN-10002621,10,10,1,4,9.6,-0.40000000000000036
8187,10-02-2023,Second Class,Consumer,United States,Chicago,Illinois,60623,Central,Furniture,Chairs,FUR-CH-10003817,150,170,4,4,652.8,52.799999999999955
8188,02-12-2022,Standard Class,Corporate,United States,New York City,New York,10024,East,Office Supplies,Paper,OFF-PA-10000659,50,60,9,5,513.0,63.0
8189,10-01-2022,Second Class,Consumer,United States,Rockville,Maryland,20852,East,Office Supplies,Paper,OFF-PA-10001870,20,20,3,2,58.8,-1.2000000000000028
8190,27-04-2022,Second Class,Consumer,United States,Rockville,Maryland,20852,East,Office Supplies,Binders,OFF-BI-10000320,10,10,1,4,9.6,-0.40000000000000036
8191,09-02-2023,Standard Class,Consumer,United States,New York City,New York,10011,East,Office Supplies,Paper,OFF-PA-10004735,40,40,6,3,232.79999999999998,-7.200000000000017
8192,02-06-2022,Standard Class,Consumer,United States,New York City,New York,10011,East,Furniture,Furnishings,FUR-FU-10004091,170,190,4,5,722.0,42.0
8193,22-07-2022,First Class,Consumer,United States,Durham,North Carolina,27707,South,Office Supplies,Binders,OFF-BI-10000546,10,10,7,3,67.89999999999999,-2.1000000000000085
8194,29-01-2023,First Class,Consumer,United States,Durham,North Carolina,27707,South,Office Supplies,Appliances,OFF-AP-10001293,80,100,3,5,285.0,45.0
8195,02-12-2022,First Class,Consumer,United States,Durham,North Carolina,27707,South,Furniture,Furnishings,FUR-FU-10000576,280,340,2,4,652.8,92.79999999999995
8196,03-09-2022,Second Class,Corporate,United States,Santa Barbara,California,93101,West,Office Supplies,Paper,OFF-PA-10004519,10,10,2,3,19.4,-0.6000000000000014
8197,10-12-2023,Standard Class,Consumer,United States,Knoxville,Tennessee,37918,South,Technology,Accessories,TEC-AC-10004568,80,90,4,5,342.0,22.0
8198,12-08-2023,Standard Class,Consumer,United States,Knoxville,Tennessee,37918,South,Office Supplies,Art,OFF-AR-10001897,60,70,5,4,336.0,36.0
8199,02-09-2022,Standard Class,Consumer,United States,Knoxville,Tennessee,37918,South,Office Supplies,Paper,OFF-PA-10001800,20,20,3,2,58.8,-1.2000000000000028
8200,11-03-2023,Standard Class,Consumer,United States,Chicago,Illinois,60610,Central,Office Supplies,Binders,OFF-BI-10001628,10,10,5,5,47.5,-2.5
8201,21-06-2023,Standard Class,Consumer,United States,Chicago,Illinois,60610,Central,Office Supplies,Storage,OFF-ST-10004123,70,70,1,4,67.2,-2.799999999999997
8202,07-10-2022,Same Day,Corporate,United States,New York City,New York,10024,East,Office Supplies,Storage,OFF-ST-10000885,60,70,5,2,343.0,43.0
8203,09-03-2023,Same Day,Corporate,United States,New York City,New York,10024,East,Technology,Phones,TEC-PH-10004165,500,550,2,5,1045.0,45.0
8204,03-02-2023,Same Day,Corporate,United States,New York City,New York,10024,East,Furniture,Furnishings,FUR-FU-10002240,10,10,3,4,28.799999999999997,-1.2000000000000028
8205,21-07-2023,Same Day,Corporate,United States,New York City,New York,10024,East,Technology,Machines,TEC-MA-10000045,4270,4640,4,3,18003.2,923.2000000000007
8206,14-06-2022,Same Day,Corporate,United States,New York City,New York,10024,East,Furniture,Chairs,FUR-CH-10003746,490,580,2,5,1102.0,122.0
8207,31-10-2023,Standard Class,Consumer,United States,Daytona Beach,Florida,32114,South,Furniture,Tables,FUR-TA-10000577,150,190,1,2,186.2,36.19999999999999
8208,08-08-2023,Standard Class,Consumer,United States,Daytona Beach,Florida,32114,South,Office Supplies,Art,OFF-AR-10004757,0,0,1,5,0.0,0.0
8209,05-08-2023,Standard Class,Consumer,United States,Nashville,Tennessee,37211,South,Office Supplies,Binders,OFF-BI-10000545,1110,1370,6,2,8055.599999999999,1395.5999999999995
8210,17-04-2022,Standard Class,Consumer,United States,Nashville,Tennessee,37211,South,Office Supplies,Storage,OFF-ST-10001522,260,290,4,3,1125.2,85.20000000000005
8211,25-07-2023,Standard Class,Corporate,United States,Nashville,Tennessee,37211,South,Office Supplies,Appliances,OFF-AP-10001271,60,80,2,3,155.2,35.19999999999999
8212,29-09-2022,Standard Class,Consumer,United States,Dallas,Texas,75220,Central,Furniture,Furnishings,FUR-FU-10002030,40,40,5,5,190.0,-10.0
8213,21-12-2022,Standard Class,Consumer,United States,Dallas,Texas,75220,Central,Office Supplies,Storage,OFF-ST-10001272,290,310,3,5,883.5,13.5
8214,29-03-2023,Standard Class,Corporate,United States,Murfreesboro,Tennessee,37130,South,Office Supplies,Binders,OFF-BI-10001116,10,10,4,2,39.2,-0.7999999999999972
8215,13-05-2023,Standard Class,Corporate,United States,Murfreesboro,Tennessee,37130,South,Office Supplies,Paper,OFF-PA-10004665,10,10,1,3,9.7,-0.3000000000000007
8216,23-09-2023,Standard Class,Corporate,United States,Murfreesboro,Tennessee,37130,South,Office Supplies,Binders,OFF-BI-10004506,0,0,1,2,0.0,0.0
8217,05-09-2023,Standard Class,Corporate,United States,Murfreesboro,Tennessee,37130,South,Office Supplies,Binders,OFF-BI-10001982,0,0,2,2,0.0,0.0
8218,03-09-2023,Standard Class,Consumer,United States,Dallas,Texas,75217,Central,Office Supplies,Fasteners,OFF-FA-10002676,0,0,3,2,0.0,0.0
8219,26-01-2022,Standard Class,Consumer,United States,Dallas,Texas,75217,Central,Furniture,Furnishings,FUR-FU-10000758,30,30,3,2,88.2,-1.7999999999999972
8220,21-11-2022,Standard Class,Consumer,United States,Dallas,Texas,75217,Central,Office Supplies,Labels,OFF-LA-10002271,0,0,2,2,0.0,0.0
8221,05-12-2023,Standard Class,Consumer,United States,Dallas,Texas,75217,Central,Office Supplies,Binders,OFF-BI-10002609,0,0,3,5,0.0,0.0
8222,01-07-2023,Standard Class,Consumer,United States,Dallas,Texas,75217,Central,Office Supplies,Fasteners,OFF-FA-10000254,20,20,4,4,76.8,-3.200000000000003
8223,15-06-2022,Standard Class,Consumer,United States,Arlington,Texas,76017,Central,Office Supplies,Storage,OFF-ST-10000321,10,10,2,5,19.0,-1.0
8224,24-07-2023,Standard Class,Corporate,United States,Pasadena,California,91104,West,Office Supplies,Paper,OFF-PA-10000241,170,190,6,3,1105.8,85.79999999999995
8225,31-07-2023,Standard Class,Corporate,United States,Pasadena,California,91104,West,Office Supplies,Paper,OFF-PA-10004782,10,10,2,3,19.4,-0.6000000000000014
8226,18-09-2023,Second Class,Consumer,United States,Everett,Massachusetts,2149,East,Office Supplies,Paper,OFF-PA-10004243,150,190,10,4,1824.0,324.0
